location,date,likes,retweets,text
"La Jolla, CA",2020-05-07,0,1,@GetTheDisease https://t.co/k5e1BSFnTv
"Llano County, Texas",2020-05-23,0,0,#COVIDー19  https://t.co/nNnwUZyGjY
"San Francisco, CA",2020-05-01,4,0,"On COVID bill: ""[Both parties]  have the system in mind where you’d have the Treasury secretary and the Federal Reserve handing out cash to the biggest corporations and taking care of the people who are well-connected and you’d have a more convoluted system for everyone else."""
"Philadelphia, PA",2020-05-04,0,0,"Chicago mayor threatens anyone who disobeys lockdown: 'We will shut you down, we will take you to jail' #SmartNews  https://t.co/ZMV8c4GOAF"
"Lexington, Kentucky",2020-05-09,0,0,Good morning. Are you tuned in this weekend? https://t.co/tGNA4h6rfk #COVID #StayHome #SaturdayMorning
"Las Vegas, NV",2020-05-19,4,1,"Albion's Ava Kiss (04) challenges 
@GAcademyLeague Mid-Atlantic Conf.
@TSJ_FCVirginia with a lockdown video! We also can’t wait to be part of the GAL &amp; Ava’s a prime ex. of what hard work &amp; passion for the game looks like! #ChallengeAccepted @STA_Soccer #wearealbion https://t.co/WlINi5vMt0"
"Los Angeles, CA",2020-05-31,320001,108018,"when covid came w warning, the US didn’t have enough masks, PPE, or tests. when the peaceful protests came, they were ready with tear gas, rubber bullets, flash guns, and tacticle gear for cops in multiple cities. it really shows where the priorities in this country are."
"Tulsa, OK",2020-05-10,97106,25351,"Lady Gaga - 35M to COVID-19 relief
Beyoncé - 6M to COVID-19 relief
Rihanna - 1M to COVID-19
George Clooney 1M to COVID-19 relief

Joel Osteen - 0
Kenneth Copland - 0
Jesse Duplantis - 0
John Hagee - 0"
"Worcester County, MA",2020-05-21,1,0,@WhiteHouse @realDonaldTrump We are about to have 25% unemployment because of Trump's mismanagement of this pandemic and the economy!
"Buffalo, NY",2020-05-31,67,31,"I am ready to supply authorities with the names of these two looters I spotted.

#resist #voteblue #coronavirus #whiteprivilege https://t.co/GccKZaBESb"
"California, USA",2020-05-31,305,153,"¿Veis a todos los progres criticando que en EEUU salgan a manifestarse en plena crisis del coronavirus?

Yo tampoco."
"Houston, TX",2020-05-22,359,11,After yesterday’s premier of #UltimateTag my son setup his own course! @JJWatt @DerekWatt34 @_TJWatt #QuarantineLife #HookEm https://t.co/mZpybj9m6K
"Detroit, MI",2020-05-26,1,1,@RashidaTlaib @GovWhitmer did you know that @CashApp is withholding UIA and PUA benefits in ppl’s accounts with no explanation during this pandemic? How and why? #CashAppDown
"Iowa, USA",2020-05-26,0,0,"Maybe they can eat the murder hornets?
https://t.co/2OYSqd7Ra1"
"Clinton, MS",2020-05-14,9,1,So excited for Tubby to stay close to home and help bring that Championship mentality to Clinton #COTM https://t.co/WAr0LPa3Eb
"New Jersey, USA",2020-05-02,37,7,Social distancing baptism. https://t.co/5pcZxZeVGJ
"Queens, NY",2020-05-09,20,1,@NYGovCuomo I’m beginning to believe @NYGovCuomo &amp; @NYCMayor want to milk this pandemic &amp; keep the “pause” in place so they can continue their daily press conferences.  They won’t leave the damn podium!
"Oregon, USA",2020-05-26,5634,610,"On MEMORIAL DAY WEEKEND, you’re PRAISING a disease that’s killed 30x the Americans on 9-11 and approaching twice the # that died in Vietnam, for revealing who among us wants to LIMIT the spread of DEATH. This is a bad take and you should feel bad. https://t.co/s4RCcU1Gej"
"Detroit, MI",2020-05-28,1,1,Yet folks got the audacity to complain about regular folks https://t.co/hJWABxWZjZ
"California, USA",2020-05-08,0,0,@realDonaldTrump @WhiteHouse  HYPOCRISY https://t.co/XZzywGDAdn
"Salida, CO",2020-05-11,0,0,@jds9973 @realDonaldTrump It’s not politics. People want to go to work. Stay home if you want.
"Somewhere, USA",2020-05-04,11016,1838,"My Aunt tested positive for COVID on Thursday and died alone in her hospital room on Saturday evening.  😪
This virus is a Motherfucker!"
"Nashville, TN",2020-05-29,98,29,Non-#COVID19 research is collateral damage in the pandemic. Many studies are frozen…interventions affected… and outcomes disrupted. A need for innovative thinking about how to manage research in the time of social distancing. The need for non-COVID research has not declined.
"Philadelphia, PA",2020-05-01,127,117,"Texas coronavirus numbers spike as Republican governor reopens state
https://t.co/75pFLxQUsF"
"des moines, ia",2020-05-06,3081,1292,I can't underscore enough that that plan going forward to make the working class into human sacrifices on the altar of capitalism. https://t.co/xSA06tCeKs
"Boston, MA",2020-05-03,175,149,US endures worst one-day death toll from the coronavirus pandemic yet as states begin to reopen https://t.co/oKkhE8Jphz https://t.co/ZDSzEtth9R
"Lima, NY",2020-05-08,3,1,La cabecilla #KEIKOFUJIMORIPARÁSITOQUEJAMÁSTRABAJÓ  no se contagiará porque ella misma según su hermano el #enfermosexualkenji es el mismísimo  #FujiMoVirus que hace muchísimo daño infectando con su #MafiaAproFujiMonteCínica a nuestro país que ciertamente NO ES DE ELLA. https://t.co/WJL2g28z35 https://t.co/hFbKD0wQmb
"Brooklyn, NY",2020-05-21,15196,5519,"Saying, “people who are scared can choose to stay home and everyone else can go to restaurants/salons/bars/etc.” just reinforces how many people don’t think service workers are people. They don’t have the choice to stay home if they’re scared. You’re demanding they go serve you."
"California, USA",2020-05-26,62704,17626,Trump has shown more outrage in the last few days about Americans voting by mail during a pandemic than he has ever shown about Russian efforts to interfere with our elections.
"Seattle, WA",2020-05-22,245,113,"Trump drug hydroxychloroquine raises death risk in Covid patients, study says https://t.co/eo3tdqVABD"
"Katonah, NY",2020-05-30,1739,770,A New York cop shoved this woman so hard she flew into the sidewalk and out of one of her shoes https://t.co/qDKnnptYwZ
"Pensacola, Florida",2020-05-08,21491,8365,This is begging to trend... #ChineseVirus https://t.co/xvmvzcFulu
"Milwaukee, WI",2020-05-05,3,1,"Oral arguments before WI Supreme Court begin at 10am. On Friday, Lt Gov Barnes said “contingency planning taking place in the event of whatever the court may decide.”  https://t.co/bynkEcuSAo"
"Washington, DC",2020-05-28,33,21,"The health and economic devastation of #COVID-19 for #Latinos has only deepened in the two weeks since the House passed the #HEROESAct. Senate delay is costing lives and livelihoods. See our letter to #Senate leadership. @senatemajldr @SenSchumer
https://t.co/HYePvpE9Ce"
"Marfa, Texas",2020-05-16,71,88,"Breaking: The Texas Supreme Court has temporarily put an expansion of voting by mail on hold during the coronavirus pandemic.
https://t.co/S3FqfPzpqx"
"Muskegon, Michigan, USA",2020-05-23,12645,4000,"COVID 19 Update May 22: The most dangerous current effect of the pandemic may be denial.

Denial this was bad. Denial it has killed significant number of people. Denial it might come back even stronger.

Most of all, denial that social distancing actions had a big impact.1/"
"Alexandria, Louisiana",2020-05-18,1,0,"When the engines fired at Darlington Raceway following a 10-week layoff during the coronavirus pandemic, it turned into a regular old race.

https://t.co/WOanrV7SMg"
"Bakersfield, California, USA",2020-05-02,2,1,Emporia State 3D printing swabs for coronavirus testing - KSNT News https://t.co/6AtD7ABqoT #3DPrinting #science https://t.co/QvXpN2TOKU
"California, USA",2020-05-22,83,7,"Two days after the Yellowstone National Park partially reopened following coronavirus restrictions, a woman was injured by a bison.​ https://t.co/ZQIOy2JcEc"
"Atlanta, GA",2020-05-01,6,1,"Also, setting up clear expectations of what results should look like. 

But honestly, getting uptight in the middle of a pandemic seems like a great way to hemorrhage skilled people at their first available opportunity."
"Pennsylvania, USA",2020-05-19,16928,6317,"Good morning, @ThomTillis. Our ad is now on broadcast and cable television in North Carolina.

We see you putting Donald Trump before the needs of your constituents.

And now, your voters see you too.

https://t.co/cuAoy9qYgl"
"Charlotte, NC",2020-05-30,21670,5808,#JusticeForGeorgeFloyd https://t.co/6zToUBHfzv
"Florida, USA",2020-05-30,8147,1962,"Russia watches America struggling with a pandemic, opioid addiction, gun and police violence, extreme polarization, and a sociopathic president of limited intelligence and they’re smiling."
"Los Angeles, CA",2020-05-29,1753,619,"The Trump/GOP economic plan: cash for private jet owners and the Lakers, but an extra $600/week for 40 million unemployed is “hurting the recovery” https://t.co/SLPvYMjMKM"
"Los Angeles, CA",2020-05-16,21306,3423,There's literally no bottom. https://t.co/0A4Q69BE0c
"San Francisco, California",2020-05-19,2,4,"@xxdr_zombiexx Do you believe the numbers being reported in Florida are false?

#COVID19 #coronavirus #CoronavirusOutbreak #USA #UnitedStates #Florida #Floridacoronavirus"
"Louisiana, USA",2020-05-14,0,0,"@realDonaldTrump 
What is this?!?! I don’t like this
https://t.co/Ombjwa6QzX"
"Orange County, California",2020-05-10,5953,1815,Do the governors who are keeping schools closed have U.S. data that contradict these findings? https://t.co/FZy7hHIS0f
"Florida, USA",2020-05-19,179781,46547,"Not wearing a mask is a sign of your privilege.  It means that, even in a pandemic, with thousands of people dying, you have not been touched by sorrow. Trust me, if you had actually seen Covid-19 in action, ravaging the human body, you’d be wearing the damn mask."
"Shadyside, Ohio",2020-05-24,1333,788,Wuhan lab admits to having three live strains of bat coronavirus on site https://t.co/E8HofFBsuO https://t.co/mZRSDFgfV7
"Gilbert, AZ",2020-05-07,0,0,So sad. 💔 https://t.co/Iuqdw9rrMk
"California, USA",2020-05-09,10369,2459,"It has now been 15 days since Georgia reopened their state. And instead of a surge of hospitalizations &amp; deaths as the media predicted, today Georgia hit a new low on hospitalizations statewide. https://t.co/R6GDON3O2w"
"Providence, RI",2020-05-09,3867,2113,This corona shit killing my vibe
"Durham, NC",2020-05-13,1,0,"Despite Early Warnings, U.S. Took Months To Expand Swab Production For COVID-19 Test https://t.co/vzkHS7hvHb"
"Tennessee, USA",2020-05-31,0,0,"I saw what they did to the bridges last night. Fuck it, we need Optimus Prime. But seriously, do not prevent people from peacefully assembling. Do not prevent people from getting supplies. https://t.co/BPmHtNDQ8W"
"San Antonio, Texas",2020-05-13,4958,1385,The word “accidental” is doin’ a lot of work in that headline. https://t.co/wWCCy8wzQf
"Long Island, New York",2020-05-17,172,95,"Author and activist @NaomiAKlein says the U.S. healthcare industry sees ""a potential bonanza"" in developing COVID-19 treatments, even if some of them prove ineffective or faulty. ""For-profit medicine doesn't make any kind of sense,"" she says. https://t.co/8W8jHKggI7 https://t.co/sgI0k45j4y"
"Manhattan, NY",2020-05-14,294,130,El oligarca imbabureño tiene que buscarse un buen abogado. https://t.co/58Ydxts8jM
"New England, USA",2020-05-04,88,64,"Rather than dealing with facts and reality, Trump held the false belief that COVID-19 was a “Deep-State Conspiracy”— so he did nothing.

Does anyone think we can continue down the road with this insanity in the WH?

#wtpEBRC
#wtp2020
⁦@wtp__2020⁩ https://t.co/TURpfmHCIN"
"Minnesota, USA",2020-05-22,52472,14196,"Michael Cohen &amp; Paul Manafort, both former Trump advisors, were released from prison early due to COVID-19.

Andrea Circle Bear, jailed for a non-violent offense, died from the virus after giving birth on a ventilator. 

There cannot be two justice systems. I’m demanding answers."
"Houston, TX",2020-05-20,108,34,"I will catch hell for this, but I had to go to the percentage calculator.
Roughly 30,000,000 Texans, 1376 deaths to date = 0.0045866666666667% killed by Coronavirus. It’s just the math. Make your own call. #Fox26"
"New York City, NY",2020-05-31,6,3,"@frankrichny To liberate for Black protesters in the age of the Covid-19, is people pushed to the edge, not because they want bars &amp; nail salons to open, but because they want to breathe. To live. To matter.   https://t.co/I6vGt9vTtO #Minneapolis #RIPGeorgeFloyd #JusticeForGeorge"
"Warren, MI",2020-05-29,46168,15518,"Trump went from ‘Make America Great Again’ to ‘When the Looting starts, the Shooting starts’ in less than four years our country is on fire, 100k are dead from a pandemic and a criminal POTUS stokes the flames of racism and threatens to use the military to kill Americans."
"Arkansas, USA",2020-05-11,205,289,"#Trump administration REFUSED a JANUARY OFFER for MILLIONS of US-made N95 masks

A #Texas medical supply company told the federal government it could make 1.7 million N95 masks for the US per week — but no order came.

#MOG
 https://t.co/4sHmEhEOY1"
"Riverside, CA",2020-05-17,0,0,https://t.co/rNloudKVrj
"Arizona, USA",2020-05-13,589,196,".@SenatorBraun on Schumer resolution demanding CDC guidelines for reopening the country be released: ""Are we really going to let the CDC shutter the economy a second time, like the did with testing, by dictating overly prescriptive guidelines?"" https://t.co/sOGGtp0m32"
"Hockessin, DE",2020-05-28,10,10,"The Justice Department notified Senators Kelly Loeffler, James Inhofe and Dianne Feinstein, all of whom had sold substantial amounts of stock when lawmakers were briefed on the coronavirus threat, that it won't pursue insider trading charges against them https://t.co/zcihNfbucg"
