location,date,likes,retweets,text
"San Diego, CA",2021-06-01,31,23,"Total reported vaccine injuries across EU, UK and USA are over 2 million. 
....and 16,766 reported deaths to date.
US Data
https://t.co/TnV8tW5yqu 

UK data: 
https://t.co/KO4nxmvCio

EU data:
https://t.co/qJzVLR8sNv https://t.co/ZEWEJOlhMU"
"Seattle, WA",2021-06-11,40670,3802,Seattle is the first major city in the U.S. with 70% of residents ages 12 and older fully vaccinated against COVID.
"Nokomis, FL",2021-06-09,231352,13119,"That’s my third straight shift without a single Covid patient.

I ❤️ vaccines."
"Buffalo, NY",2021-06-09,972,585,"Judicial Watch announced that it obtained 280 pages of documents from the HHS revealing that from 2014 to 2019, $826,277 was given to the Wuhan Institute of Virology for bat coronavirus research by the NIAID, which is headed by Dr. Fauci. READ: https://t.co/JsEey1QV0g"
"Minnesota, USA",2021-06-03,0,1,RST rebounding from pandemic https://t.co/Et4ylX5dMn
"Orting, WA",2021-06-15,445,117,"1/11 Today, the day that the US surpassed 600,000 Covid deaths, I joined a close family member at the hospital who was having a port placed to start chemo. She loves life so before she was vaccinated she did all she could to avoid infection and was first for her vaccine the day"
"San Francisco, CA",2021-06-13,1,0,@SFBART I tried to enter the 19th street station on the west side of Broadway yesterday and the entrance was still closed. When will they all be reopened? Or was this unrelated to COVID entrance closures?
"Lakeland Highlands, FL",2021-06-23,0,0,@jsolomonReports Look at what he's done. Killed jobs. Record high inflation. Covid vaccination? Failure. All that in only 100 days. A modern day record!
"Idaho, USA",2021-06-28,4,2,"Travelling overseas - see our kidnap report with how to mitigate your kidnap risks. #kidnapconsultants #kidnaprisks #kidnapmitigation 
https://t.co/ViYeurcn6O https://t.co/QG99YJZC42 https://t.co/xQdBklFoOC"
"Pennsylvania, USA",2021-06-14,16,11,Pompeo: COVID-19 leaked from Wuhan lab  https://t.co/EAnNR2Ndyb
"California, USA",2021-06-03,4,6,"During and/or because of the #covid19 #pandemic, ""My #academic endeavors"
"California, USA",2021-06-08,2925,467,"Hey, Kristian...A little late on this...
But as I told you, it’s all gonna come out! https://t.co/1uDcSvzbsN"
"Eureka, CA",2021-06-14,553,214,"Please-#GetVaccinated.
Virtually all hospitalized #COVID patients have one thing in common: They're unvaccinated. https://t.co/Wv3ojEt1hw"
"Montgomery County, Maryland",2021-06-16,7,2,"🔬There were 6 new #COVID19 cases and 2 deaths reported today in Montgomery County. For more metrics, visit the Data Dashboard: https://t.co/lrXlJqrCex. https://t.co/SU8svmSfIC"
"Newton, MA",2021-06-28,1,0,"When the pandemic shut down the travel world for over a year, OUTD Oli Magnusson used his newfound free time to reconnect with the natural beauty of his native Iceland. Click below to read about Oli and our Iceland tour in our newest blog post. #Iceland  https://t.co/PCwgcnIwv3"
"Reddest Part of Dick Sea, USA",2021-06-28,1,1,"@ConstanzerWx @Earthtenant Remember - COVID &amp; other nasties are easy to spread indoors, especially if there isn't enough clean air exchange. Take masks and supplies with you.😷

Last - One way we dealt with hot weather was to do things early in the morning, nap in the afternoon, and when it cooled"
"Washington, DC",2021-06-11,320,130,Unequal vaccine distribution risks mutations forming and prolonging the #COVID19 pandemic. @G7 and all governments must cooperate on vaccine rollout and breaking down vaccine trade barriers in order to simultaneously suppress the virus. https://t.co/TVqbF8AJ2A #VaccinEquity #G7UK
"Los Angeles, CA",2021-06-02,2428,1222,"In a 2017 video, Fauci predicted there would be a “surprise outbreak” during the Trump administration.
https://t.co/kuWUNRSndO"
"Las Vegas, NV",2021-06-10,303,192,"Wait, what?
So Fauci gave a talk at Georgetown in Jan 2017  asserting that Trump would face a ""surprise outbreak"" during his presidency, and then headlined a conference with Peter Daszak and Wuhan bat lady in October of the *same year* ?
I mean what are the odds? https://t.co/u45AlcNRBA"
"Puerto Rico, USA",2021-06-30,19,3,No lies detected. https://t.co/2B7cH8uhy8
"San Diego, CA",2021-06-25,1,0,It’s always “have a good day at work” and never a “stay home and I’ll pay you for the day”🙄😠
"Vancouver, WA",2021-06-25,125,24,A new analysis of government data shows that almost everyone who’s dying of the coronavirus in the United States now is unvaccinated. Which means those deaths don’t need to happen at all. #AMquickie https://t.co/Hp9U5df6Zp https://t.co/fdMZuSEDup
"St Louis, MO",2021-06-01,632575,77097,next level social distancing game https://t.co/hsm76v5Jti
"Washington, USA",2021-06-09,457,104,BREAKING: Biden administration to buy 500 million Pfizer coronavirus vaccine doses to donate to the world  https://t.co/hor9Wxy880
"New York, NY",2021-06-15,27,8,When will you need a Covid booster shot? Pfizer is monitoring breakthrough infections as experts say more data is needed https://t.co/gPZxnYPl2L https://t.co/Dq2kY5zEoK
"Laredo, Texas",2021-06-21,4,1,"Laredo College is now offering FREE vaccines at our Ft. McIntosh Campus and South Campus for LC students, employees and community members. Contact Curative for more details and let’s mitigate the spread of the COVID-19 virus. https://t.co/PhwR8hVTLi"
"San Diego, CA",2021-06-24,0,0,"@rwheele7 @ExodusLaughing @MonicaGandhi9 Yes, there have bee many tragic deaths, but the #’s are horribly inaccurate due to counting those who tested positive but who died of other issues as a Covid death. It’s highly unethical and has caused a lot of unnecessary fear.  Please stop adding to it. https://t.co/PJX5O8QJnI"
"Washington, DC",2021-06-09,349,33,"But just 2 lean toward zoonotic origin, according to the article, so this is sort of a weird way to frame things. https://t.co/MXOPLksNMm https://t.co/qJQ6Z5zlSf"
"Queens, NY",2021-06-29,14,6,"""our recommendation for unvaccinated individuals is to continue following all the protocols from the pandemic"" says @davechokshi; ""we are taking the delta variant very seriously"" says @NYCMayor. 

As they send ppl from hotels to shelters without consideration for vaccination rate"
"Rockledge, FL",2021-06-11,1283,468,Navarro says Fauci and CNN have 'blood' on their hands after study shows hydroxychloroquine doubles COVID survival rate https://t.co/tyrl9Aeah3
"Las Vegas, NV",2021-06-14,334,37,"Dear @mtgreenee - As a fellow Christian, let me suggest you avoid the whole Old Testament. Trust me. https://t.co/M8p7SORZRu"
"Texas, USA",2021-06-12,16,19,"Russia's national pandemic task force said that the daily tally of confirmed cases had risen by 47 percent over the past week, including more than a doubling in Moscow to over 6,700 cases in 24 hours.

https://t.co/kYCgUdQjLe"
"Texas, USA",2021-06-17,8,4,"@Latina_Morena0 I noticed a lot of people commenting that he’s not “fit and healthy”
OMG! He’s a man in the prime of life!
A busy, engaged man with an important position 
He gets the jab and falls DEAD??

It reminds me of those falling down videos from Wuhan..
coincidence??"
"Texas, USA",2021-06-02,5847,1204,https://t.co/DU6wyqqNm9 https://t.co/RTsRSUrca7
"Raleigh, NC",2021-06-22,23,5,Should kids get the coronavirus vaccine? Here’s why the W.H.O. is saying no - for now. https://t.co/pFAvbX3OPO
"New York, NY",2021-06-30,3,0,How do we repair and reconfigure from the damage suffered during COVID-19? @PwC's  Blair Sheppard and Susannah Anfield share six paradoxes of #leadership for navigating the road ahead. https://t.co/nftGW38YQ9  #SixParadoxesOfLeadership #ReinventTheFuture
"Bakersfield, California",2021-06-12,0,0,I'm watching #Baaz (1953) on #YouTube. #Bollywood #StayHome https://t.co/8hNh3NM45b #trakt
"Arlington, Texas",2021-06-03,13,12,"We will be hosting a #COVID19 Vaccination Clinic next Friday, June 11, from 9 a.m. to 4 p.m. at the East Library and Recreation Center. All three FDA-approved vaccines will be available. No prior appointment is required. 💉❤

Learn more here ➡️ https://t.co/3hhgl8tNAc https://t.co/J1byJJXPkm"
"Middletown, CT",2021-06-01,0,0,I believe that all anti-vaccine people should put themselves on the DNR list..... If coronavirus is involved that's only fair!!
"New Hampshire, USA",2021-06-08,23,9,"Shades of the mobilization in 2002 for the attack on Iraq:

Jeet Heer: Contra the Covid Contrarians: ‘58 per cent of Americans now believe the virus originated in a Chinese lab (up from 49 per cent last year). More startlingly, 24 per cent of Americans... 1/

@mattyglesias"
"Washington, USA",2021-06-09,1213,318,"Cruzamento de dados feito na Presidência da República confirma preocupação do Acordão do TCU sobre possível supernotificação no número de casos para obtenção de mais recursos, o que se reflete, estatisticamente, em um número do óbitos por covid artificialmente mais alto. 👀👇🏼 https://t.co/jyy0cwgFkG"
"Los Angeles, CA",2021-06-23,2418,318,"Well, folks. Here it is. The dumbest take on the Internet.

She would rather jump out of a plane without a parachute than get the Covid-19 vaccine. 🤦🏻‍♂️
#GetVaccinated https://t.co/4DE6TGOSqa"
"Atlanta, GA",2021-06-24,849,461,"In many ways the worldwide vaccine rollout has been a historic success.

But it has also exposed major, systemic inequalities, including a severe gap between high- and low-income countries.

We took a deep dive into the most-recent global vax data. (1/3)

https://t.co/uA1fknMJFQ"
"Washington, DC",2021-06-29,6422,2529,"La delegada del Gobierno en Madrid nos va a dar grandes momentos. 

Hoy al ser preguntada por un mayor control del covid en el aeropuerto de Barajas: 

“El virus ha entrado por todas partes. El virus es un virus y se mueve por el aire” https://t.co/k1lSU1QO57"
"Texas, USA",2021-06-28,0,0,"My business, support my children, pay the mortgage on my first home, STAY SOBER, I believe God will do his part if I only do mine. My father was beside me during the darkest days of my life. When I could not be trusted, he opened his door and his heart. He never gave up on me,"
"Richmond, VA",2021-06-01,3,1,a Rose by any other name... https://t.co/iiXLpVdwIs https://t.co/nGh5E5l9bp
"Michigan, USA",2021-06-02,10671,2642,"Jeff Bezos got $75 billion richer just in the pandemic.

His warehouse workers need 2.4 million years to earn that much.

So if the first human on Earth immediately began working for Amazon 2 million years ago and continued to this day, they'd have less than Bezos' pandemic gains"
"South Carolina, USA",2021-06-18,1,0,Has CNN hired her yet?😏 https://t.co/T6dY3Re4Bq
"Stockbridge, GA",2021-06-22,0,0,"A Deadly Virus Is Spreading In Kentucky, And It's Not Covid https://t.co/0dhIhGD9oT"
"Salem, OR",2021-06-09,1897,487,"Republicans specifically invited the below “expert” witness to testify. This is how crazy the @GOP is becoming.

Also, if you’ve been vaccinated, put a key to your forehead. It won’t stick.

And a reminder that the former President promoted COVID-19
vaccines and got vaccinated. https://t.co/TSuEMuKGjy"
"Brooklyn, NY",2021-06-20,3,0,I don’t think I like post-covid bars as much as enjoyed pre-covid bars
"Albuquerque, NM",2021-06-19,0,0,@grljackie this is one of many videos from between Dec 2020 to Jan 2021 when we were getting smacked by covid. Artists didn't promote the shows on social media but the clubs did. https://t.co/B6kbe6m3tz
"St Petersburg, FL",2021-06-19,76,29,"How deadly the #SecondWave of #COVID19 turned out to be for #Kerala - a State with a one of the best health infrastructure &amp; health workers in the country!

If Kerala is this bad, digest the official death numbers by Gujarat and North Indian States at your own peril!
Quote Tweet https://t.co/B4oUQrdC0m"
"Tallahasssee, Florida",2021-06-07,2689,1259,"'Rare' genome sequencing almost certainly proves Covid WAS deliberately made in a Chinese lab before it leaked to the world: Another expert study makes bombshell claim
https://t.co/BPkXzMbSxI"
"East Lansing, MI",2021-06-17,0,0,Failure of influential voices to properly convey this is embarrassing. https://t.co/ESrxClvk8d
"Milford, ohio",2021-06-15,1,0,👇🏽👇🏽👇🏽 https://t.co/MPJCqtU9gI
"Cupertino, CA",2021-06-26,0,0,Mike Hagerty joins the podcast to talk about CA's efforts to promote travel and tourism — the sector hit hardest during the pandemic. https://t.co/jLJgp30cHm
"Yogyakarta, ID",2021-06-10,31,22,"PT Garuda Indonesia (Persero) Tbk saat ini hanya mengoperasikan 53 dari 142 pesawat yang dimiliki.

Sebanyak 89 pesawat lain diberhentikan selama masa pandemi COVID-19.

https://t.co/RcbjG34jCU"
"Michigan, USA",2021-06-15,0,0,@NintendoAmerica The guyyyyyyy I'm willing to go gay for no pay world peace and a secure line away from covid
"West New York, NJ",2021-06-27,4059,1137,"A state judge has ruled: Indiana must continue paying pandemic unemployment benefits to roughly 230,000 Hoosiers until a lawsuit challenging the early termination of the compensation is decided. https://t.co/zBMMPE4bye"
